Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Gordon, 
Michael Porter Jr., 
Jamal Murray, 
Kentavious Caldwell-Pope, 
Peyton Watson, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Reggie Jackson, 
Christian Braun, 
Justin Holiday, 
Zeke Nnaji, 
Collin Gillespie,Did Not Play
Jay Huff,Did Not Play
DeAndre Jordan,Did Not Play
Braxton Key,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Gordon,39:14,.429,.469,.188,.375,9.8,22.0,15.9,30.1,1.3,8.0,5.1,22.2,107,107,6.9
Michael Porter Jr.,38:47,.441,.441,.529,.000,2.5,17.3,9.9,8.4,1.3,0.0,0.0,19.5,100,114,-3.7
Jamal Murray,38:31,.538,.500,.214,.143,2.5,5.0,3.7,16.9,0.0,4.1,0.0,17.2,125,120,0.4
Kentavious Caldwell-Pope,36:16,.506,.450,.900,.200,2.6,13.2,7.9,12.0,1.4,0.0,21.6,17.0,92,116,-6.3
Peyton Watson,20:55,.414,.350,.400,.200,9.2,9.2,9.2,7.6,5.0,3.8,15.5,27.4,84,107,-5.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Reggie Jackson,29:42,.581,.500,.250,.333,0.0,12.9,6.5,16.8,0.0,2.6,6.8,22.1,120,118,0.9
Christian Braun,16:27,.714,.714,.571,.000,5.8,23.3,14.6,0.0,3.2,0.0,0.0,18.9,142,108,10.4
Justin Holiday,11:22,.833,.833,.667,.000,0.0,8.4,4.2,0.0,4.6,6.9,0.0,11.7,159,106,7.9
Zeke Nnaji,8:46,.250,.250,.000,.000,21.9,11.0,16.4,17.4,0.0,0.0,20.0,25.3,73,120,-15.1
Collin Gillespie,Did Not Play
Jay Huff,Did Not Play
DeAndre Jordan,Did Not Play
Braxton Key,Did Not Play
Team Totals,240,.500,.478,.398,.172,24.0,70.0,47.0,56.8,7.6,14.8,7.4,100.0,108.1,113.5,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort,36:28,3,11,.273,1,6,.167,0,1,.000,0,7,7,1,1,0,1,2,7,+3
Shai Gilgeous-Alexander,35:33,10,22,.455,2,3,.667,12,13,.923,1,6,7,5,1,2,2,4,34,-1
Chet Holmgren,32:07,7,13,.538,3,4,.750,1,2,.500,5,8,13,3,0,5,2,0,18,+13
Josh Giddey,25:14,2,11,.182,0,2,.000,4,4,1.000,3,6,9,5,0,1,2,0,8,-2
Kenrich Williams,16:59,0,1,.000,0,0,,0,0,,3,2,5,0,0,0,0,2,0,+6
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins,24:51,5,8,.625,2,3,.667,0,0,,1,3,4,2,0,0,0,2,12,-2
Cason Wallace,20:10,2,7,.286,1,3,.333,0,0,,1,1,2,1,0,0,0,3,5,0
Jaylin Williams,18:29,4,6,.667,1,2,.500,0,0,,1,2,3,2,0,1,1,1,9,-5
Vasilije Micić,16:41,4,8,.500,1,3,.333,3,5,.600,0,2,2,5,0,0,2,0,12,+14
Ousmane Dieng,8:34,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+3
Lindy Waters III,4:46,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-4
Dāvis Bertāns,0:08,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,240,37,87,.425,11,26,.423,20,25,.800,15,38,53,24,2,9,11,14,105,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort, 
Shai Gilgeous-Alexander, 
Chet Holmgren, 
Josh Giddey, 
Kenrich Williams, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins, 
Cason Wallace, 
Jaylin Williams, 
Vasilije Micić, 
Ousmane Dieng, 
Lindy Waters III, 
Dāvis Bertāns, 
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort, 
Shai Gilgeous-Alexander, 
Chet Holmgren, 
Josh Giddey, 
Kenrich Williams, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins, 
Cason Wallace, 
Jaylin Williams, 
Vasilije Micić, 
Ousmane Dieng, 
Lindy Waters III, 
Dāvis Bertāns, 
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort, 
Shai Gilgeous-Alexander, 
Chet Holmgren, 
Josh Giddey, 
Kenrich Williams, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins, 
Cason Wallace, 
Jaylin Williams, 
Vasilije Micić, 
Ousmane Dieng, 
Lindy Waters III, 
Dāvis Bertāns, 
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort, 
Shai Gilgeous-Alexander, 
Chet Holmgren, 
Josh Giddey, 
Kenrich Williams, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins, 
Cason Wallace, 
Jaylin Williams, 
Vasilije Micić, 
Ousmane Dieng, 
Lindy Waters III, 
Dāvis Bertāns, 
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort, 
Shai Gilgeous-Alexander, 
Chet Holmgren, 
Josh Giddey, 
Kenrich Williams, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins, 
Cason Wallace, 
Jaylin Williams, 
Vasilije Micić, 
Ousmane Dieng, 
Lindy Waters III, 
Dāvis Bertāns, 
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luguentz Dort, 
Shai Gilgeous-Alexander, 
Chet Holmgren, 
Josh Giddey, 
Kenrich Williams, 
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Aaron Wiggins, 
Cason Wallace, 
Jaylin Williams, 
Vasilije Micić, 
Ousmane Dieng, 
Lindy Waters III, 
Dāvis Bertāns, 
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,,,,,,,,,,,,,,,,,,,,
,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Luguentz Dort,36:28,.306,.318,.545,.091,0.0,18.4,9.2,4.0,1.4,0.0,8.0,15.0,65,107,-9.7
Shai Gilgeous-Alexander,35:33,.613,.500,.136,.591,2.7,16.2,9.5,28.7,1.5,4.8,6.7,36.8,130,104,13.3
Chet Holmgren,32:07,.648,.654,.308,.154,14.9,23.9,19.4,16.9,0.0,13.3,12.6,21.8,127,99,12.5
Josh Giddey,25:14,.313,.182,.182,.364,11.4,22.8,17.1,28.7,0.0,3.4,13.6,25.8,88,107,-3.7
Kenrich Williams,16:59,.000,.000,.000,.000,17.0,11.3,14.1,0.0,0.0,0.0,0.0,2.6,124,113,-8.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Wiggins,24:51,.750,.750,.375,.000,3.9,11.6,7.7,14.1,0.0,0.0,0.0,14.2,158,113,5.2
Cason Wallace,20:10,.357,.357,.429,.000,4.8,4.8,4.8,7.4,0.0,0.0,0.0,15.3,93,116,-9.8
Jaylin Williams,18:29,.750,.750,.333,.000,5.2,10.4,7.8,19.5,0.0,4.6,14.3,16.7,133,111,7.1
Vasilije Micić,16:41,.588,.563,.375,.625,0.0,11.5,5.8,56.4,0.0,0.0,16.4,32.2,115,114,4.0
Ousmane Dieng,8:34,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.1,0,118,-13.8
Lindy Waters III,4:46,,,,,0.0,20.1,10.1,0.0,0.0,0.0,,0.0,0,110,-6.9
Dāvis Bertāns,0:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,118,-9.3
Keyontae Johnson,Did Not Play
Tre Mann,Did Not Play
Olivier Sarr,Did Not Play
Team Totals,240,.536,.489,.299,.287,30.0,76.0,53.0,64.9,2.2,16.1,10.1,100.0,113.5,108.1,
